"path_name","signs","hop","net_sign","contribution","lr_annotation"
"Tumor->Treg->CD8->Bcell","-,-,+",3,1,0.000628198858236108,"Tumor-->Treg[LR1/LR2/LR3/LR4/LR5/LR6] | Treg-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Bcell[LR7/LR8/LR9/LR10/LR11/LR12]"
"Tumor->Treg->CD8->Endo","+,+,+",3,1,0.000625046026527999,"Tumor-+>Treg[LR7/LR8/LR9/LR10/LR11/LR12] | Treg-+>CD8[LR7/LR8/LR10/LR11/LR12] | CD8-+>Endo[LR7/LR8/LR9/LR10/LR11]"
"CAF->Treg->CD8->Tumor","-,-,+",3,1,0.000617575525369197,"CAF-->Treg[LR1/LR2/LR3/LR4/LR5/LR6] | Treg-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"Macrophage->CD8->Tumor->Treg","-,+,-",3,1,0.000612911993089418,"Macrophage-->CD8[LR1/LR2/LR3/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12] | Tumor-->Treg[LR1/LR2/LR3/LR4/LR5/LR6]"
"Tumor->CD8->Treg->CD4conv","+,-,-",3,1,0.000611117070323019,"Tumor-+>CD8[LR7/LR8/LR9/LR10/LR11/LR12] | CD8-->Treg[LR1/LR2/LR3/LR4/LR5/LR6] | Treg-->CD4conv[LR1/LR2/LR3/LR4/LR5/LR6]"
"Tumor->CD8->Tumor->Treg","-,+,-",3,1,0.000590650935945138,"Tumor-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12] | Tumor-->Treg[LR1/LR2/LR3/LR4/LR5/LR6]"
"Tumor->CD8->Treg->Bcell","-,+,-",3,1,0.000576928703160685,"Tumor-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Treg[LR7/LR8/LR9/LR10/LR11/LR12] | Treg-->Bcell[LR1/LR2/LR3/LR4/LR5/LR6]"
"Tumor->CD8->NK->Treg","+,+,+",3,1,0.000572007107557484,"Tumor-+>CD8[LR7/LR8/LR9/LR10/LR11/LR12] | CD8-+>NK[LR7/LR8/LR9/LR10/LR11/LR12] | NK-+>Treg[LR7/LR8/LR10/LR11/LR12]"
"Tumor->Treg->Bcell->CD8","+,-,-",3,1,0.000562038914577398,"Tumor-+>Treg[LR7/LR8/LR9/LR10/LR11/LR12] | Treg-->Bcell[LR1/LR2/LR3/LR4/LR5/LR6] | Bcell-->CD8[LR1/LR2/LR3/LR4/LR5/LR6]"
"Tumor->Treg->Bcell->CD8","-,-,+",3,1,0.000552579799113168,"Tumor-->Treg[LR1/LR2/LR3/LR4/LR5/LR6] | Treg-->Bcell[LR1/LR2/LR3/LR4/LR5/LR6] | Bcell-+>CD8[LR7/LR8/LR9/LR10/LR11/LR12]"
"Treg->CD8->Tumor->CD8","-,+,-",3,1,0.0005418505084485,"Treg-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12] | Tumor-->CD8[LR1/LR2/LR3/LR4/LR5/LR6]"
"Endo->Treg->CD8->Tumor","-,-,+",3,1,0.000537963393241578,"Endo-->Treg[LR1/LR2/LR3/LR5/LR6] | Treg-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"Bcell->CD8->Tumor->Treg","-,+,-",3,1,0.000533271056041481,"Bcell-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12] | Tumor-->Treg[LR1/LR2/LR3/LR4/LR5/LR6]"
"Tumor->Treg->CD8->Tumor","-,-,+",3,1,0.000516575374369119,"Tumor-->Treg[LR1/LR2/LR3/LR4/LR5/LR6] | Treg-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"CD8->Tumor->Treg->CD8","+,-,-",3,1,0.000516575374369119,"CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12] | Tumor-->Treg[LR1/LR2/LR3/LR4/LR5/LR6] | Treg-->CD8[LR1/LR2/LR3/LR4/LR5/LR6]"
"Treg->CD8->Tumor->Treg","-,+,-",3,1,0.000516575374369119,"Treg-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12] | Tumor-->Treg[LR1/LR2/LR3/LR4/LR5/LR6]"
"Tumor->CD8->CD4conv->Treg","+,-,-",3,1,0.000514556849173128,"Tumor-+>CD8[LR7/LR8/LR9/LR10/LR11/LR12] | CD8-->CD4conv[LR1/LR2/LR3/LR4/LR5/LR6] | CD4conv-->Treg[LR1/LR2/LR3/LR4/LR5/LR6]"
"Tumor->CD4conv->CD8->Treg","+,-,-",3,1,0.00050812631554245,"Tumor-+>CD4conv[LR7/LR8/LR9/LR10/LR11/LR12] | CD4conv-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-->Treg[LR1/LR2/LR3/LR4/LR5/LR6]"
"Tumor->CD8->Bcell->Treg","-,+,-",3,1,0.0005070534558412,"Tumor-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Bcell[LR7/LR8/LR9/LR10/LR11/LR12] | Bcell-->Treg[LR1/LR2/LR3/LR4/LR5/LR6]"
"Tumor->Treg->CD8->NK","+,+,+",3,1,0.000501782957161145,"Tumor-+>Treg[LR7/LR8/LR9/LR10/LR11/LR12] | Treg-+>CD8[LR7/LR8/LR10/LR11/LR12] | CD8-+>NK[LR7/LR8/LR9/LR10/LR11/LR12]"
"Tumor->Treg->CD8->CAF","+,+,+",3,1,0.000499759979587968,"Tumor-+>Treg[LR7/LR8/LR9/LR10/LR11/LR12] | Treg-+>CD8[LR7/LR8/LR10/LR11/LR12] | CD8-+>CAF[LR7/LR8/LR9/LR10/LR11]"
"Tumor->CD8->CAF->Treg","+,+,+",3,1,0.000492579704976344,"Tumor-+>CD8[LR7/LR8/LR9/LR10/LR11/LR12] | CD8-+>CAF[LR7/LR8/LR9/LR10/LR11] | CAF-+>Treg[LR11/LR12]"
"Tumor->Macrophage->CD8->Treg","-,+,-",3,1,0.000460433631810197,"Tumor-->Macrophage[LR1/LR2/LR3/LR4/LR5/LR6] | Macrophage-+>CD8[LR7/LR8/LR9/LR10/LR11/LR12] | CD8-->Treg[LR1/LR2/LR3/LR4/LR5/LR6]"
"Treg->Macrophage->CD8->Tumor","-,-,+",3,1,0.000457881026950733,"Treg-->Macrophage[LR1/LR2/LR3/LR4/LR5/LR6] | Macrophage-->CD8[LR1/LR2/LR3/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"Tumor->CD8->Bcell->Treg","+,+,+",3,1,0.000450160012963133,"Tumor-+>CD8[LR7/LR8/LR9/LR10/LR11/LR12] | CD8-+>Bcell[LR7/LR8/LR9/LR10/LR11/LR12] | Bcell-+>Treg[LR7/LR8/LR9/LR10/LR11/LR12]"
"Tumor->Treg->Endo->CD8","-,+,-",3,1,0.000448314552755874,"Tumor-->Treg[LR1/LR2/LR3/LR4/LR5/LR6] | Treg-+>Endo[LR7/LR8/LR10/LR11] | Endo-->CD8[LR1/LR2/LR3/LR5/LR6]"
"CD4conv->CD8->Tumor->Treg","-,+,-",3,1,0.000427569944000425,"CD4conv-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12] | Tumor-->Treg[LR1/LR2/LR3/LR4/LR5/LR6]"
"CD8->Tumor->Treg->Macrophage","+,-,-",3,1,0.000420668157306226,"CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12] | Tumor-->Treg[LR1/LR2/LR3/LR4/LR5/LR6] | Treg-->Macrophage[LR1/LR2/LR3/LR4/LR5/LR6]"
"NK->CD8->Tumor->Treg","-,+,-",3,1,0.000420114479434684,"NK-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12] | Tumor-->Treg[LR1/LR2/LR3/LR4/LR5/LR6]"
"Tumor->Treg->CD8->Bcell","+,+,+",3,1,0.000406555888125401,"Tumor-+>Treg[LR7/LR8/LR9/LR10/LR11/LR12] | Treg-+>CD8[LR7/LR8/LR10/LR11/LR12] | CD8-+>Bcell[LR7/LR8/LR9/LR10/LR11/LR12]"
"Tumor->CD8->CAF->Treg","+,-,-",3,1,0.000401493585014379,"Tumor-+>CD8[LR7/LR8/LR9/LR10/LR11/LR12] | CD8-->CAF[LR1/LR4/LR5/LR6] | CAF-->Treg[LR1/LR2/LR3/LR4/LR5/LR6]"
"CD8->Tumor->Treg->Treg","+,-,-",3,1,0.000400822537336132,"CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12] | Tumor-->Treg[LR1/LR2/LR3/LR4/LR5/LR6] | Treg-->Treg[LR1/LR2/LR3/LR4/LR5/LR6]"
"Tumor->CD8->Tumor->Treg","+,+,+",3,1,0.000396223071489532,"Tumor-+>CD8[LR7/LR8/LR9/LR10/LR11/LR12] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12] | Tumor-+>Treg[LR7/LR8/LR9/LR10/LR11/LR12]"
"NK->Treg->CD8->Tumor","-,-,+",3,1,0.000382980544906101,"NK-->Treg[LR1/LR2/LR3/LR4/LR5/LR6] | Treg-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"NK->CD8->Tumor->Treg","+,+,+",3,1,0.000381949457055786,"NK-+>CD8[LR7/LR8/LR10/LR11/LR12] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12] | Tumor-+>Treg[LR7/LR8/LR9/LR10/LR11/LR12]"
"Tumor->Bcell->CD8->Treg","-,-,+",3,1,0.000373287695135551,"Tumor-->Bcell[LR1/LR2/LR3/LR4/LR5/LR6] | Bcell-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Treg[LR7/LR8/LR9/LR10/LR11/LR12]"
"Treg->Treg->CD8->Tumor","-,-,+",3,1,0.000367706004402868,"Treg-->Treg[LR1/LR2/LR3/LR4/LR5/LR6] | Treg-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"CD8->Tumor->CD8->Treg","+,+,+",3,1,0.000367208424478992,"CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12] | Tumor-+>CD8[LR7/LR8/LR9/LR10/LR11/LR12] | CD8-+>Treg[LR7/LR8/LR9/LR10/LR11/LR12]"
"CD4conv->CD8->Tumor->Treg","+,+,+",3,1,0.000364674163894172,"CD4conv-+>CD8[LR7/LR8/LR9/LR10/LR11/LR12] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12] | Tumor-+>Treg[LR7/LR8/LR9/LR10/LR11/LR12]"
"Bcell->Treg->CD8->Tumor","-,-,+",3,1,0.000364664180176817,"Bcell-->Treg[LR1/LR2/LR3/LR4/LR5/LR6] | Treg-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"Tumor->Bcell->Treg->CD8","-,+,-",3,1,0.000364519021493518,"Tumor-->Bcell[LR1/LR2/LR3/LR4/LR5/LR6] | Bcell-+>Treg[LR7/LR8/LR9/LR10/LR11/LR12] | Treg-->CD8[LR1/LR2/LR3/LR4/LR5/LR6]"
"Treg->CD8->Tumor->CD8","+,+,+",3,1,0.000361743202650374,"Treg-+>CD8[LR7/LR8/LR10/LR11/LR12] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12] | Tumor-+>CD8[LR7/LR8/LR9/LR10/LR11/LR12]"
"CD8->CD8->Tumor->Treg","+,+,+",3,1,0.000358812127199187,"CD8-+>CD8[LR7/LR8/LR9/LR10/LR11/LR12] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12] | Tumor-+>Treg[LR7/LR8/LR9/LR10/LR11/LR12]"
"Macrophage->Treg->CD8->Tumor","-,-,+",3,1,0.000358791776238398,"Macrophage-->Treg[LR1/LR2/LR3/LR5/LR6] | Treg-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"CD8->Tumor->Treg->NK","+,-,-",3,1,0.000358289154768241,"CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12] | Tumor-->Treg[LR1/LR2/LR3/LR4/LR5/LR6] | Treg-->NK[LR1/LR2/LR3/LR4/LR5/LR6]"
"Tumor->CD8->Endo->Treg","+,+,+",3,1,0.000349074221658161,"Tumor-+>CD8[LR7/LR8/LR9/LR10/LR11/LR12] | CD8-+>Endo[LR7/LR8/LR9/LR10/LR11] | Endo-+>Treg[LR8/LR9/LR11/LR12]"
"CD4conv->Treg->CD8->Tumor","-,-,+",3,1,0.000344543550961257,"CD4conv-->Treg[LR1/LR2/LR3/LR4/LR5/LR6] | Treg-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"Bcell->CD8->Tumor->Treg","+,+,+",3,1,0.000340947658797657,"Bcell-+>CD8[LR7/LR8/LR9/LR10/LR11/LR12] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12] | Tumor-+>Treg[LR7/LR8/LR9/LR10/LR11/LR12]"
"Tumor->Treg->NK->CD8","-,+,-",3,1,0.000334855424791463,"Tumor-->Treg[LR1/LR2/LR3/LR4/LR5/LR6] | Treg-+>NK[LR7/LR8/LR10/LR11/LR12] | NK-->CD8[LR1/LR2/LR3/LR4/LR5/LR6]"
"Tumor->Treg->CD8->Tumor","+,+,+",3,1,0.000334315730372458,"Tumor-+>Treg[LR7/LR8/LR9/LR10/LR11/LR12] | Treg-+>CD8[LR7/LR8/LR10/LR11/LR12] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"CD8->Tumor->Treg->CD8","+,+,+",3,1,0.000334315730372458,"CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12] | Tumor-+>Treg[LR7/LR8/LR9/LR10/LR11/LR12] | Treg-+>CD8[LR7/LR8/LR10/LR11/LR12]"
"Treg->CD8->Tumor->Treg","+,+,+",3,1,0.000334315730372458,"Treg-+>CD8[LR7/LR8/LR10/LR11/LR12] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12] | Tumor-+>Treg[LR7/LR8/LR9/LR10/LR11/LR12]"
"Tumor->CD8->Bcell->Treg","-,-,+",3,1,0.000327891473406549,"Tumor-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-->Bcell[LR1/LR2/LR3/LR4/LR5/LR6] | Bcell-+>Treg[LR7/LR8/LR9/LR10/LR11/LR12]"
"Treg->CD8->CD8->Tumor","+,+,+",3,1,0.000327587809450052,"Treg-+>CD8[LR7/LR8/LR10/LR11/LR12] | CD8-+>CD8[LR7/LR8/LR9/LR10/LR11/LR12] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"CD8->Tumor->Treg->Macrophage","+,+,+",3,1,0.000327109431178093,"CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12] | Tumor-+>Treg[LR7/LR8/LR9/LR10/LR11/LR12] | Treg-+>Macrophage[LR7/LR8/LR10/LR11/LR12]"
"CD8->Macrophage->Tumor->Treg","+,-,-",3,1,0.000326767979365168,"CD8-+>Macrophage[LR7/LR8/LR9/LR10/LR11/LR12] | Macrophage-->Tumor[LR1/LR2/LR3/LR5/LR6] | Tumor-->Treg[LR1/LR2/LR3/LR4/LR5/LR6]"
"Tumor->CD8->Treg->Bcell","+,-,-",3,1,0.000326274532728933,"Tumor-+>CD8[LR7/LR8/LR9/LR10/LR11/LR12] | CD8-->Treg[LR1/LR2/LR3/LR4/LR5/LR6] | Treg-->Bcell[LR1/LR2/LR3/LR4/LR5/LR6]"
"Macrophage->Treg->CD8->Tumor","+,+,+",3,1,0.000323702253508724,"Macrophage-+>Treg[LR7/LR8/LR9/LR10/LR11/LR12] | Treg-+>CD8[LR7/LR8/LR10/LR11/LR12] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"NK->Treg->CD8->Tumor","+,+,+",3,1,0.00032155804657913,"NK-+>Treg[LR7/LR8/LR10/LR11/LR12] | Treg-+>CD8[LR7/LR8/LR10/LR11/LR12] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"CD8->Tumor->Treg->Treg","+,+,+",3,1,0.000319069790057792,"CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12] | Tumor-+>Treg[LR7/LR8/LR9/LR10/LR11/LR12] | Treg-+>Treg[LR7/LR8/LR10/LR11/LR12]"
"Treg->CD8->Tumor->NK","-,+,-",3,1,0.000314111193440699,"Treg-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12] | Tumor-->NK[LR1/LR2/LR3/LR4/LR5/LR6]"
"Bcell->Treg->CD8->Tumor","+,+,+",3,1,0.000312334905657698,"Bcell-+>Treg[LR7/LR8/LR9/LR10/LR11/LR12] | Treg-+>CD8[LR7/LR8/LR10/LR11/LR12] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"Tumor->Treg->CAF->CD8","-,+,-",3,1,0.000309902647606,"Tumor-->Treg[LR1/LR2/LR3/LR4/LR5/LR6] | Treg-+>CAF[LR7/LR8/LR10/LR11] | CAF-->CD8[LR1/LR2/LR3/LR4/LR5/LR6]"
"CD8->Treg->CD8->Tumor","+,+,+",3,1,0.000309834437876385,"CD8-+>Treg[LR7/LR8/LR9/LR10/LR11/LR12] | Treg-+>CD8[LR7/LR8/LR10/LR11/LR12] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"CAF->CD8->Tumor->Treg","+,+,+",3,1,0.000309414133891968,"CAF-+>CD8[LR11/LR12] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12] | Tumor-+>Treg[LR7/LR8/LR9/LR10/LR11/LR12]"
"CD4conv->Treg->CD8->Tumor","+,+,+",3,1,0.00030867757198649,"CD4conv-+>Treg[LR7/LR8/LR9/LR10/LR11/LR12] | Treg-+>CD8[LR7/LR8/LR10/LR11/LR12] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"Tumor->Treg->CD8->Bcell","+,-,-",3,1,0.000306951114895035,"Tumor-+>Treg[LR7/LR8/LR9/LR10/LR11/LR12] | Treg-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-->Bcell[LR1/LR2/LR3/LR4/LR5/LR6]"
"Tumor->Treg->CD8->Bcell","-,+,-",3,1,0.000305478919195838,"Tumor-->Treg[LR1/LR2/LR3/LR4/LR5/LR6] | Treg-+>CD8[LR7/LR8/LR10/LR11/LR12] | CD8-->Bcell[LR1/LR2/LR3/LR4/LR5/LR6]"
"Tumor->Treg->NK->CD8","+,+,+",3,1,0.000304435704914018,"Tumor-+>Treg[LR7/LR8/LR9/LR10/LR11/LR12] | Treg-+>NK[LR7/LR8/LR10/LR11/LR12] | NK-+>CD8[LR7/LR8/LR10/LR11/LR12]"
"CD8->Tumor->Macrophage->Treg","+,+,+",3,1,0.00030279257531587,"CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12] | Tumor-+>Macrophage[LR7/LR8/LR9/LR10/LR11/LR12] | Macrophage-+>Treg[LR7/LR8/LR9/LR10/LR11/LR12]"
"CD8->Tumor->CD8->Treg","+,-,-",3,1,0.000300100708675058,"CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12] | Tumor-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-->Treg[LR1/LR2/LR3/LR4/LR5/LR6]"
"Treg->CD8->Macrophage->Tumor","-,+,-",3,1,0.000299769940227694,"Treg-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Macrophage[LR7/LR8/LR9/LR10/LR11/LR12] | Macrophage-->Tumor[LR1/LR2/LR3/LR5/LR6]"
"CD8->CD8->Tumor->Treg","-,+,-",3,1,0.000293220517313932,"CD8-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12] | Tumor-->Treg[LR1/LR2/LR3/LR4/LR5/LR6]"
"Tumor->CD8->Treg->NK","+,+,+",3,1,0.000292686253354983,"Tumor-+>CD8[LR7/LR8/LR9/LR10/LR11/LR12] | CD8-+>Treg[LR7/LR8/LR9/LR10/LR11/LR12] | Treg-+>NK[LR7/LR8/LR10/LR11/LR12]"
"Treg->Treg->CD8->Tumor","+,+,+",3,1,0.00029130390436524,"Treg-+>Treg[LR7/LR8/LR10/LR11/LR12] | Treg-+>CD8[LR7/LR8/LR10/LR11/LR12] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"Tumor->NK->Treg->CD8","+,-,-",3,1,0.000287457020338919,"Tumor-+>NK[LR7/LR8/LR9/LR10/LR11/LR12] | NK-->Treg[LR1/LR2/LR3/LR4/LR5/LR6] | Treg-->CD8[LR1/LR2/LR3/LR4/LR5/LR6]"
"Treg->CD8->Tumor->Macrophage","+,+,+",3,1,0.00028550711105906,"Treg-+>CD8[LR7/LR8/LR10/LR11/LR12] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12] | Tumor-+>Macrophage[LR7/LR8/LR9/LR10/LR11/LR12]"
"Tumor->Treg->CD8->CAF","+,-,-",3,1,0.000284726083568291,"Tumor-+>Treg[LR7/LR8/LR9/LR10/LR11/LR12] | Treg-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-->CAF[LR1/LR4/LR5/LR6]"
"Tumor->Treg->CD8->CAF","-,+,-",3,1,0.000283360483329889,"Tumor-->Treg[LR1/LR2/LR3/LR4/LR5/LR6] | Treg-+>CD8[LR7/LR8/LR10/LR11/LR12] | CD8-->CAF[LR1/LR4/LR5/LR6]"
"Treg->CD8->Tumor->CD4conv","-,+,-",3,1,0.000281159232550757,"Treg-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12] | Tumor-->CD4conv[LR1/LR2/LR3/LR4/LR5/LR6]"
"Macrophage->CD8->Tumor->Treg","+,+,+",3,1,0.000280526855956168,"Macrophage-+>CD8[LR7/LR8/LR9/LR10/LR11/LR12] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12] | Tumor-+>Treg[LR7/LR8/LR9/LR10/LR11/LR12]"
"CAF->Treg->CD8->Tumor","+,+,+",3,1,0.000278028234685755,"CAF-+>Treg[LR11/LR12] | Treg-+>CD8[LR7/LR8/LR10/LR11/LR12] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"Tumor->Bcell->Treg->CD8","-,-,+",3,1,0.000274111920338049,"Tumor-->Bcell[LR1/LR2/LR3/LR4/LR5/LR6] | Bcell-->Treg[LR1/LR2/LR3/LR4/LR5/LR6] | Treg-+>CD8[LR7/LR8/LR10/LR11/LR12]"
"Tumor->CD8->CAF->Treg","-,-,+",3,1,0.000270742566997432,"Tumor-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-->CAF[LR1/LR4/LR5/LR6] | CAF-+>Treg[LR11/LR12]"
"CD8->Tumor->Treg->CD4conv","+,-,-",3,1,0.000269492768852417,"CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12] | Tumor-->Treg[LR1/LR2/LR3/LR4/LR5/LR6] | Treg-->CD4conv[LR1/LR2/LR3/LR4/LR5/LR6]"
"Treg->CD8->CD8->Tumor","-,-,+",3,1,0.000268994217608154,"Treg-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"Treg->NK->CD8->Tumor","-,-,+",3,1,0.000267310613147428,"Treg-->NK[LR1/LR2/LR3/LR4/LR5/LR6] | NK-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"Tumor->NK->CD8->Treg","+,+,+",3,1,0.000265689859878016,"Tumor-+>NK[LR7/LR8/LR9/LR10/LR11/LR12] | NK-+>CD8[LR7/LR8/LR10/LR11/LR12] | CD8-+>Treg[LR7/LR8/LR9/LR10/LR11/LR12]"
"Treg->CD8->Tumor->Macrophage","-,+,-",3,1,0.000263089578270469,"Treg-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12] | Tumor-->Macrophage[LR1/LR2/LR3/LR4/LR5/LR6]"
"CD8->Treg->CD8->Tumor","-,-,+",3,1,0.000262464048557193,"CD8-->Treg[LR1/LR2/LR3/LR4/LR5/LR6] | Treg-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"Tumor->CD8->Bcell->Treg","+,-,-",3,1,0.000255578078607595,"Tumor-+>CD8[LR7/LR8/LR9/LR10/LR11/LR12] | CD8-->Bcell[LR1/LR2/LR3/LR4/LR5/LR6] | Bcell-->Treg[LR1/LR2/LR3/LR4/LR5/LR6]"
"CD8->Tumor->NK->Treg","+,-,-",3,1,0.000253850391633656,"CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12] | Tumor-->NK[LR1/LR2/LR3/LR4/LR5/LR6] | NK-->Treg[LR1/LR2/LR3/LR4/LR5/LR6]"
"Endo->Tumor->CD8->Treg","-,-,+",3,1,0.000251391996015863,"Endo-->Tumor[LR1/LR2/LR3/LR5/LR6] | Tumor-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-+>Treg[LR7/LR8/LR9/LR10/LR11/LR12]"
"Treg->Macrophage->CD8->Tumor","+,+,+",3,1,0.000250594374490832,"Treg-+>Macrophage[LR7/LR8/LR10/LR11/LR12] | Macrophage-+>CD8[LR7/LR8/LR9/LR10/LR11/LR12] | CD8-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12]"
"CD4conv->Tumor->Treg->CD8","+,-,-",3,1,0.0002446406322346,"CD4conv-+>Tumor[LR7/LR8/LR9/LR10/LR11/LR12] | Tumor-->Treg[LR1/LR2/LR3/LR4/LR5/LR6] | Treg-->CD8[LR1/LR2/LR3/LR4/LR5/LR6]"
"Tumor->NK->Treg->CD8","+,+,+",3,1,0.000241354604470321,"Tumor-+>NK[LR7/LR8/LR9/LR10/LR11/LR12] | NK-+>Treg[LR7/LR8/LR10/LR11/LR12] | Treg-+>CD8[LR7/LR8/LR10/LR11/LR12]"
"Tumor->CD8->Treg->NK","-,-,+",3,1,0.000239197540677074,"Tumor-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-->Treg[LR1/LR2/LR3/LR4/LR5/LR6] | Treg-+>NK[LR7/LR8/LR10/LR11/LR12]"
"Endo->Tumor->Treg->CD8","-,+,-",3,1,0.00023723642610912,"Endo-->Tumor[LR1/LR2/LR3/LR5/LR6] | Tumor-+>Treg[LR7/LR8/LR9/LR10/LR11/LR12] | Treg-->CD8[LR1/LR2/LR3/LR4/LR5/LR6]"
